RL	// User ID
7-7-2022	// Evaluation date
VisualFB_ER_02_Retention5min	7-7-2022	17:08:05:470	// Source file name and timestamp
100.000	// Sampling rate
33.981	// Data capture period

0.020000	// MOE
0.571000	// BslLeft
0.550000	// BslRight


Sample #	RHLBX	RHLBY	RHLBZ	RMALX	RMALY	RMALZ	RMELX	RMELY	RMELZ	LHLBX	LHLBY	LHLBZ	LMALX	LMALY	LMALZ	LMELX	LMELY	LMELZ	LMEMX	LMEMY	LMEMZ	Target	SLtrgt	StrideCount	Success	TrgtHi	TrgtLo	LSLcompare	RSLcompare	RFx	RFy	RFz	LFx	LFy	LFz	
10	0.112630	-0.795804	0.057282	0.158687	-0.744490	0.097737	0.207534	-0.648355	0.039414	-0.091538	-0.776586	0.053151	-0.130649	-0.720310	0.089870	-0.155505	-0.619471	0.043435	-0.057606	-0.596411	0.039165	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079634	-0.002408	0.338367	0.076129	-0.002529	0.278415	
11	0.112632	-0.795773	0.057289	0.158695	-0.744463	0.097773	0.207517	-0.648293	0.039428	-0.091527	-0.776568	0.053155	-0.130633	-0.720254	0.089888	-0.155480	-0.619434	0.043437	-0.057613	-0.596434	0.039142	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078414	-0.001798	0.338367	0.078265	-0.001919	0.277499	
12	0.112623	-0.795762	0.057295	0.158684	-0.744472	0.097781	0.207465	-0.648312	0.039395	-0.091524	-0.776560	0.053163	-0.130654	-0.720291	0.089907	-0.155468	-0.619444	0.043447	-0.057596	-0.596440	0.039151	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.003934	0.338367	0.077350	-0.002224	0.277805	
13	0.112603	-0.795781	0.057303	0.158678	-0.744475	0.097781	0.207512	-0.648295	0.039427	-0.091533	-0.776565	0.053183	-0.130639	-0.720267	0.089872	-0.155506	-0.619434	0.043458	-0.057636	-0.596411	0.039123	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079329	-0.003018	0.338977	0.076739	-0.003139	0.278415	
14	0.112597	-0.795781	0.057299	0.158681	-0.744465	0.097794	0.207530	-0.648319	0.039477	-0.091538	-0.776573	0.053174	-0.130666	-0.720332	0.089896	-0.155502	-0.619451	0.043420	-0.057631	-0.596452	0.039108	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078719	-0.002103	0.338977	0.075824	-0.003445	0.278415	
15	0.112621	-0.795769	0.057289	0.158662	-0.744476	0.097799	0.207500	-0.648345	0.039419	-0.091528	-0.776578	0.053133	-0.130611	-0.720270	0.089853	-0.155476	-0.619412	0.043410	-0.057636	-0.596441	0.039108	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.003324	0.338367	0.077655	-0.002834	0.278110	
16	0.112604	-0.795787	0.057267	0.158598	-0.744539	0.097777	0.207518	-0.648369	0.039420	-0.091521	-0.776563	0.053141	-0.130659	-0.720325	0.089868	-0.155493	-0.619427	0.043402	-0.057645	-0.596427	0.039143	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079634	-0.004239	0.338367	0.077960	-0.000393	0.277499	
17	0.112633	-0.795756	0.057263	0.158643	-0.744508	0.097773	0.207492	-0.648365	0.039402	-0.091517	-0.776569	0.053118	-0.130664	-0.720318	0.089874	-0.155474	-0.619454	0.043440	-0.057657	-0.596419	0.039131	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079024	-0.002103	0.338062	0.076129	-0.001308	0.277194	
18	0.112615	-0.795748	0.057259	0.158678	-0.744470	0.097746	0.207546	-0.648347	0.039435	-0.091513	-0.776553	0.053119	-0.130657	-0.720326	0.089904	-0.155489	-0.619475	0.043449	-0.057561	-0.596438	0.039186	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.002408	0.337757	0.077350	-0.003750	0.278415	
19	0.112627	-0.795768	0.057294	0.158681	-0.744449	0.097769	0.207512	-0.648302	0.039420	-0.091510	-0.776535	0.053149	-0.130654	-0.720290	0.089897	-0.155474	-0.619449	0.043436	-0.057641	-0.596418	0.039141	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.081160	-0.003934	0.337757	0.077044	-0.003445	0.278110	
20	0.112599	-0.795771	0.057314	0.158710	-0.744477	0.097790	0.207464	-0.648309	0.039404	-0.091525	-0.776565	0.053166	-0.130676	-0.720310	0.089925	-0.155470	-0.619430	0.043433	-0.057620	-0.596422	0.039164	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079024	-0.002408	0.338672	0.076739	-0.001308	0.277805	
21	0.112631	-0.795762	0.057311	0.158680	-0.744458	0.097779	0.207495	-0.648297	0.039424	-0.091540	-0.776578	0.053173	-0.130661	-0.720283	0.089859	-0.155478	-0.619441	0.043442	-0.057605	-0.596428	0.039146	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079024	-0.003629	0.338977	0.078265	-0.003750	0.277499	
22	0.112606	-0.795776	0.057290	0.158694	-0.744502	0.097806	0.207512	-0.648314	0.039417	-0.091540	-0.776576	0.053147	-0.130666	-0.720314	0.089881	-0.155482	-0.619438	0.043444	-0.057612	-0.596442	0.039112	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.081160	-0.003629	0.338062	0.079486	-0.004055	0.278110	
23	0.112595	-0.795750	0.057269	0.158591	-0.744491	0.097814	0.207466	-0.648320	0.039372	-0.091527	-0.776553	0.053117	-0.130673	-0.720312	0.089875	-0.155539	-0.619460	0.043440	-0.057705	-0.596400	0.039097	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079329	-0.001493	0.337757	0.074908	-0.002224	0.277805	
24	0.112604	-0.795773	0.057277	0.158600	-0.744482	0.097784	0.207465	-0.648356	0.039399	-0.091524	-0.776568	0.053123	-0.130633	-0.720284	0.089871	-0.155530	-0.619473	0.043449	-0.057648	-0.596428	0.039123	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078719	-0.003018	0.337757	0.077655	-0.001919	0.278110	
25	0.112635	-0.795778	0.057270	0.158623	-0.744462	0.097785	0.207480	-0.648332	0.039386	-0.091513	-0.776553	0.053112	-0.130657	-0.720320	0.089874	-0.155539	-0.619492	0.043439	-0.057620	-0.596461	0.039189	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.080245	-0.004239	0.337146	0.079181	-0.003139	0.277499	
26	0.112635	-0.795759	0.057288	0.158692	-0.744441	0.097777	0.207445	-0.648334	0.039375	-0.091517	-0.776541	0.053129	-0.130676	-0.720333	0.089910	-0.155510	-0.619447	0.043452	-0.057668	-0.596413	0.039132	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.003324	0.337757	0.076129	-0.003750	0.276889	
27	0.112623	-0.795756	0.057300	0.158708	-0.744490	0.097792	0.207475	-0.648325	0.039427	-0.091526	-0.776543	0.053160	-0.130631	-0.720269	0.089857	-0.155486	-0.619437	0.043436	-0.057595	-0.596420	0.039140	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079024	-0.002713	0.338367	0.076434	-0.002224	0.278415	
28	0.112584	-0.795741	0.057317	0.158700	-0.744475	0.097811	0.207463	-0.648287	0.039398	-0.091533	-0.776538	0.053164	-0.130657	-0.720281	0.089877	-0.155486	-0.619448	0.043416	-0.057607	-0.596424	0.039108	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079024	-0.003934	0.337757	0.078570	-0.002224	0.277194	
29	0.112589	-0.795762	0.057331	0.158718	-0.744465	0.097821	0.207525	-0.648308	0.039445	-0.091538	-0.776527	0.053171	-0.130668	-0.720285	0.089894	-0.155477	-0.619436	0.043433	-0.057616	-0.596438	0.039088	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.002103	0.337757	0.077044	-0.005581	0.276889	
30	0.112614	-0.795758	0.057322	0.158735	-0.744460	0.097814	0.207530	-0.648317	0.039439	-0.091534	-0.776551	0.053177	-0.130657	-0.720267	0.089876	-0.155502	-0.619428	0.043438	-0.057625	-0.596432	0.039161	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079634	0.000033	0.338062	0.074603	-0.002529	0.277194	
31	0.112590	-0.795754	0.057318	0.158705	-0.744505	0.097839	0.207510	-0.648338	0.039462	-0.091526	-0.776542	0.053145	-0.130667	-0.720318	0.089891	-0.155484	-0.619428	0.043457	-0.057559	-0.596463	0.039180	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.004544	0.337146	0.077960	-0.001308	0.276889	
32	0.112616	-0.795755	0.057310	0.158663	-0.744492	0.097840	0.207464	-0.648331	0.039416	-0.091524	-0.776546	0.053157	-0.130629	-0.720268	0.089888	-0.155515	-0.619484	0.043456	-0.057647	-0.596444	0.039130	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078109	-0.004239	0.337757	0.080401	-0.001308	0.276889	
33	0.112587	-0.795757	0.057283	0.158727	-0.744480	0.097795	0.207481	-0.648360	0.039401	-0.091513	-0.776548	0.053151	-0.130680	-0.720365	0.089927	-0.155489	-0.619489	0.043454	-0.057650	-0.596436	0.039188	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078719	-0.002408	0.338672	0.075213	-0.002529	0.274753	
34	0.112601	-0.795753	0.057284	0.158716	-0.744490	0.097798	0.207450	-0.648340	0.039391	-0.091510	-0.776534	0.053118	-0.130682	-0.720346	0.089926	-0.155486	-0.619462	0.043429	-0.057667	-0.596416	0.039140	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.080855	-0.002713	0.338672	0.075213	-0.004055	0.278110	
35	0.112591	-0.795758	0.057299	0.158732	-0.744478	0.097787	0.207464	-0.648337	0.039396	-0.091518	-0.776542	0.053128	-0.130621	-0.720261	0.089863	-0.155502	-0.619416	0.043401	-0.057599	-0.596429	0.039151	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.000577	0.338977	0.079791	-0.001003	0.277194	
36	0.112598	-0.795739	0.057343	0.158739	-0.744451	0.097821	0.207521	-0.648306	0.039456	-0.091530	-0.776549	0.053155	-0.130590	-0.720193	0.089849	-0.155480	-0.619408	0.043429	-0.057613	-0.596435	0.039100	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078719	-0.002713	0.338367	0.078570	-0.002224	0.276279	
37	0.112586	-0.795735	0.057341	0.158735	-0.744453	0.097831	0.207544	-0.648295	0.039441	-0.091527	-0.776540	0.053177	-0.130627	-0.720250	0.089884	-0.155467	-0.619407	0.043426	-0.057625	-0.596410	0.039109	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079634	-0.004239	0.338367	0.075518	-0.004665	0.277805	
38	0.112589	-0.795735	0.057337	0.158735	-0.744443	0.097844	0.207500	-0.648283	0.039446	-0.091527	-0.776536	0.053187	-0.130646	-0.720270	0.089900	-0.155455	-0.619426	0.043441	-0.057607	-0.596423	0.039126	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.001493	0.338672	0.077655	-0.002529	0.276889	
39	0.112584	-0.795749	0.057325	0.158721	-0.744469	0.097829	0.207512	-0.648335	0.039442	-0.091530	-0.776545	0.053164	-0.130637	-0.720265	0.089912	-0.155460	-0.619430	0.043473	-0.057628	-0.596422	0.039162	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079329	-0.001493	0.338672	0.079181	-0.001308	0.277499	
40	0.112585	-0.795760	0.057310	0.158662	-0.744510	0.097855	0.207516	-0.648349	0.039461	-0.091522	-0.776550	0.053139	-0.130667	-0.720364	0.089909	-0.155490	-0.619468	0.043462	-0.057676	-0.596431	0.039126	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.080245	-0.002713	0.338367	0.077350	0.000523	0.277805	
41	0.112605	-0.795745	0.057277	0.158671	-0.744527	0.097814	0.207498	-0.648358	0.039405	-0.091517	-0.776532	0.053122	-0.130651	-0.720353	0.089912	-0.155462	-0.619473	0.043449	-0.057642	-0.596459	0.039117	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079329	-0.003629	0.338672	0.076129	-0.003750	0.278720	
42	0.112600	-0.795760	0.057282	0.158685	-0.744520	0.097803	0.207543	-0.648370	0.039424	-0.091547	-0.776536	0.053139	-0.130656	-0.720323	0.089914	-0.155495	-0.619477	0.043461	-0.057645	-0.596434	0.039133	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079329	-0.002103	0.338672	0.076739	-0.004360	0.277499	
43	0.112606	-0.795744	0.057295	0.158742	-0.744467	0.097788	0.207531	-0.648339	0.039423	-0.091519	-0.776548	0.053153	-0.130603	-0.720226	0.089876	-0.155486	-0.619439	0.043449	-0.057627	-0.596410	0.039109	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.080550	-0.000882	0.338672	0.078265	-0.000698	0.278110	
44	0.112589	-0.795758	0.057312	0.158725	-0.744472	0.097819	0.207501	-0.648318	0.039400	-0.091500	-0.776541	0.053162	-0.130602	-0.720202	0.089888	-0.155478	-0.619397	0.043436	-0.057595	-0.596421	0.039099	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.003934	0.339283	0.077044	-0.000698	0.278110	
45	0.112608	-0.795738	0.057324	0.158730	-0.744441	0.097824	0.207480	-0.648293	0.039428	-0.091511	-0.776551	0.053187	-0.130640	-0.720266	0.089914	-0.155438	-0.619384	0.043410	-0.057564	-0.596411	0.039109	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079024	-0.003934	0.338977	0.077960	-0.003445	0.277499	
46	0.112603	-0.795746	0.057336	0.158701	-0.744447	0.097801	0.207494	-0.648317	0.039407	-0.091485	-0.776533	0.053186	-0.130622	-0.720279	0.089907	-0.155484	-0.619420	0.043441	-0.057625	-0.596422	0.039124	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.001798	0.338062	0.077350	-0.003750	0.277194	
47	0.112614	-0.795740	0.057314	0.158751	-0.744462	0.097824	0.207536	-0.648322	0.039443	-0.091508	-0.776547	0.053166	-0.130625	-0.720273	0.089935	-0.155482	-0.619472	0.043454	-0.057619	-0.596437	0.039117	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.081160	-0.002103	0.338062	0.076739	-0.001919	0.276889	
48	0.112620	-0.795748	0.057290	0.158760	-0.744479	0.097815	0.207501	-0.648353	0.039402	-0.091502	-0.776565	0.053156	-0.130603	-0.720296	0.089912	-0.155476	-0.619468	0.043446	-0.057579	-0.596449	0.039183	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079024	-0.003018	0.338977	0.079791	-0.000088	0.277194	
49	0.112594	-0.795756	0.057303	0.158750	-0.744487	0.097815	0.207504	-0.648332	0.039381	-0.091518	-0.776568	0.053137	-0.130646	-0.720345	0.089946	-0.155465	-0.619464	0.043466	-0.057642	-0.596446	0.039142	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078109	-0.002103	0.338062	0.078265	-0.004360	0.277194	
50	0.112608	-0.795757	0.057299	0.158765	-0.744477	0.097820	0.207563	-0.648375	0.039440	-0.091493	-0.776559	0.053156	-0.130603	-0.720287	0.089908	-0.155492	-0.619461	0.043442	-0.057601	-0.596434	0.039171	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.080855	-0.001798	0.337451	0.075824	-0.005581	0.276279	
51	0.112591	-0.795747	0.057299	0.158738	-0.744450	0.097779	0.207542	-0.648327	0.039435	-0.091501	-0.776551	0.053183	-0.130595	-0.720258	0.089907	-0.155504	-0.619435	0.043449	-0.057650	-0.596424	0.039118	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.080245	-0.002408	0.338367	0.076739	-0.002529	0.277194	
52	0.112601	-0.795756	0.057310	0.158726	-0.744415	0.097804	0.207533	-0.648312	0.039401	-0.091494	-0.776562	0.053158	-0.130583	-0.720227	0.089917	-0.155451	-0.619434	0.043431	-0.057604	-0.596410	0.039109	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.077803	-0.002408	0.337451	0.078570	-0.000088	0.276889	
53	0.112629	-0.795743	0.057306	0.158754	-0.744427	0.097817	0.207523	-0.648307	0.039405	-0.091496	-0.776559	0.053164	-0.130575	-0.720218	0.089911	-0.155485	-0.619424	0.043433	-0.057595	-0.596409	0.039120	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079634	-0.005155	0.338367	0.077350	-0.004055	0.276279	
54	0.112610	-0.795767	0.057316	0.158747	-0.744448	0.097805	0.207530	-0.648311	0.039411	-0.091490	-0.776564	0.053167	-0.130576	-0.720226	0.089918	-0.155489	-0.619470	0.043450	-0.057573	-0.596457	0.039118	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.081160	-0.003934	0.338062	0.075518	-0.003750	0.276584	
55	0.112618	-0.795764	0.057322	0.158710	-0.744441	0.097796	0.207490	-0.648321	0.039417	-0.091503	-0.776577	0.053168	-0.130589	-0.720252	0.089930	-0.155479	-0.619467	0.043446	-0.057597	-0.596478	0.039130	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079329	-0.001493	0.338672	0.076129	-0.001308	0.275668	
56	0.112604	-0.795769	0.057311	0.158755	-0.744472	0.097786	0.207508	-0.648340	0.039426	-0.091524	-0.776572	0.053151	-0.130603	-0.720289	0.089925	-0.155461	-0.619450	0.043444	-0.057670	-0.596439	0.039128	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.000882	0.338367	0.078570	-0.003445	0.276889	
57	0.112620	-0.795784	0.057307	0.158730	-0.744475	0.097770	0.207526	-0.648381	0.039398	-0.091497	-0.776557	0.053140	-0.130622	-0.720335	0.089948	-0.155501	-0.619475	0.043442	-0.057685	-0.596432	0.039099	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.081771	-0.004544	0.338367	0.076434	-0.003139	0.276279	
58	0.112657	-0.795753	0.057279	0.158719	-0.744452	0.097763	0.207537	-0.648388	0.039402	-0.091517	-0.776556	0.053129	-0.130597	-0.720265	0.089907	-0.155489	-0.619459	0.043433	-0.057659	-0.596420	0.039086	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078719	-0.005155	0.339283	0.074908	-0.003750	0.275973	
59	0.112613	-0.795764	0.057289	0.158744	-0.744481	0.097782	0.207505	-0.648373	0.039369	-0.091523	-0.776571	0.053152	-0.130571	-0.720247	0.089881	-0.155477	-0.619451	0.043426	-0.057622	-0.596435	0.039104	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079024	-0.002408	0.339283	0.079181	-0.002834	0.276889	
60	0.112612	-0.795756	0.057315	0.158736	-0.744438	0.097757	0.207517	-0.648327	0.039389	-0.091510	-0.776574	0.053171	-0.130579	-0.720276	0.089892	-0.155482	-0.619450	0.043426	-0.057599	-0.596425	0.039168	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.081771	-0.001798	0.337146	0.078265	-0.002529	0.276889	
61	0.112608	-0.795757	0.057320	0.158740	-0.744438	0.097786	0.207520	-0.648326	0.039411	-0.091489	-0.776559	0.053160	-0.130579	-0.720249	0.089938	-0.155476	-0.619448	0.043454	-0.057619	-0.596437	0.039134	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.080550	-0.002103	0.338367	0.073993	-0.005276	0.275973	
62	0.112616	-0.795773	0.057325	0.158744	-0.744438	0.097783	0.207493	-0.648307	0.039398	-0.091499	-0.776572	0.053168	-0.130617	-0.720302	0.089945	-0.155462	-0.619424	0.043461	-0.057669	-0.596409	0.039108	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078109	-0.001493	0.339283	0.076434	-0.001919	0.276584	
63	0.112609	-0.795777	0.057311	0.158731	-0.744468	0.097756	0.207502	-0.648329	0.039395	-0.091507	-0.776582	0.053179	-0.130594	-0.720282	0.089942	-0.155488	-0.619476	0.043477	-0.057551	-0.596470	0.039130	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.003324	0.338672	0.078265	-0.001613	0.277499	
64	0.112598	-0.795769	0.057289	0.158727	-0.744446	0.097750	0.207517	-0.648340	0.039382	-0.091529	-0.776567	0.053143	-0.130606	-0.720294	0.089933	-0.155467	-0.619458	0.043451	-0.057564	-0.596468	0.039132	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.080855	-0.004544	0.339588	0.076739	-0.003750	0.275668	
65	0.112602	-0.795787	0.057288	0.158753	-0.744498	0.097770	0.207521	-0.648369	0.039414	-0.091525	-0.776581	0.053129	-0.130627	-0.720348	0.089943	-0.155506	-0.619487	0.043456	-0.057620	-0.596436	0.039159	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.078414	-0.001493	0.338977	0.075824	-0.004055	0.275973	
66	0.112630	-0.795785	0.057304	0.158735	-0.744469	0.097776	0.207520	-0.648344	0.039417	-0.091487	-0.776567	0.053154	-0.130553	-0.720258	0.089904	-0.155498	-0.619471	0.043447	-0.057637	-0.596449	0.039096	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079634	-0.003018	0.340198	0.077655	-0.003445	0.275973	
67	0.112638	-0.795769	0.057315	0.158726	-0.744435	0.097751	0.207500	-0.648351	0.039391	-0.091485	-0.776557	0.053151	-0.130630	-0.720334	0.089957	-0.155498	-0.619460	0.043431	-0.057553	-0.596442	0.039142	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079940	-0.003324	0.339588	0.078570	-0.001919	0.275363	
68	0.112625	-0.795766	0.057326	0.158737	-0.744444	0.097756	0.207507	-0.648339	0.039375	-0.091505	-0.776561	0.053177	-0.130618	-0.720322	0.089945	-0.155475	-0.619472	0.043443	-0.057573	-0.596440	0.039115	0.000000	0.571000	0.000000	0.000000	0.591000	0.551000	0.000000	0.000000	-0.079329	-0.001187	0.339588	0.076434	-0.001613	0.275973	
