RL	// User ID
21-11-2022	// Evaluation date
VisualFB_ER_25_Retention5min	21-11-2022	17:33:12:586	// Source file name and timestamp
100.000	// Sampling rate
37.260	// Data capture period

0.020000	// MOE
0.549000	// BslLeft
0.551000	// BslRight


Sample #	RHLBX	RHLBY	RHLBZ	RMALX	RMALY	RMALZ	RMELX	RMELY	RMELZ	LHLBX	LHLBY	LHLBZ	LMALX	LMALY	LMALZ	LMELX	LMELY	LMELZ	LMEMX	LMEMY	LMEMZ	Target	SLtrgt	StrideCount	Success	TrgtHi	TrgtLo	LSLcompare	RSLcompare	RFx	RFy	RFz	LFx	LFy	LFz	
12	0.104292	-0.728901	0.067590	0.146135	-0.677905	0.088893	0.177775	-0.581658	0.046818	-0.051608	-0.719465	0.066520	-0.096310	-0.673503	0.092208	-0.119718	-0.574236	0.049816	-0.028947	-0.543477	0.055355	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062905	-0.003497	0.301505	0.062286	-0.004698	0.287935	
13	0.104312	-0.728923	0.067703	0.146216	-0.677895	0.089021	0.177651	-0.581891	0.046879	-0.051579	-0.719499	0.066595	-0.096322	-0.673573	0.092353	-0.119713	-0.574298	0.049906	-0.028970	-0.543466	0.055456	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.000750	0.301200	0.061370	-0.005919	0.287630	
14	0.104278	-0.728921	0.067755	0.146163	-0.677885	0.089068	0.177571	-0.581870	0.046926	-0.051589	-0.719480	0.066659	-0.096360	-0.673555	0.092424	-0.119798	-0.574324	0.049983	-0.029011	-0.543532	0.055486	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.063515	-0.001666	0.300589	0.062896	-0.004698	0.288546	
15	0.104345	-0.728884	0.067753	0.146270	-0.677855	0.089060	0.177618	-0.581915	0.046915	-0.051524	-0.719477	0.066651	-0.096304	-0.673550	0.092377	-0.119746	-0.574295	0.049944	-0.028925	-0.543305	0.055634	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.063210	-0.005633	0.300284	0.062896	-0.005614	0.289461	
16	0.104346	-0.728918	0.067664	0.145861	-0.677847	0.088910	0.177718	-0.581667	0.046842	-0.051519	-0.719500	0.066602	-0.096234	-0.673496	0.092259	-0.119712	-0.574252	0.049823	-0.028907	-0.543287	0.055586	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061074	-0.005328	0.300589	0.061065	-0.005004	0.289766	
17	0.104313	-0.728923	0.067616	0.145773	-0.677858	0.088858	0.177720	-0.581595	0.046725	-0.051532	-0.719492	0.066519	-0.096259	-0.673383	0.092091	-0.119670	-0.574183	0.049728	-0.028860	-0.543238	0.055516	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.003802	0.300284	0.061981	-0.003783	0.290377	
18	0.104334	-0.728943	0.067560	0.145802	-0.677921	0.088792	0.177778	-0.581657	0.046696	-0.051521	-0.719517	0.066482	-0.096216	-0.673404	0.092007	-0.119627	-0.574177	0.049656	-0.028870	-0.543191	0.055475	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.064431	-0.002581	0.300284	0.061675	-0.005309	0.290377	
19	0.104310	-0.728912	0.067567	0.145706	-0.677872	0.088766	0.177817	-0.581643	0.046755	-0.051533	-0.719489	0.066508	-0.096243	-0.673401	0.092053	-0.119649	-0.574184	0.049708	-0.028948	-0.543395	0.055255	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.063210	-0.001056	0.300284	0.061370	-0.005309	0.290377	
20	0.104285	-0.728921	0.067611	0.146133	-0.677864	0.088904	0.177646	-0.581870	0.046742	-0.051582	-0.719471	0.066498	-0.096252	-0.673437	0.092200	-0.119692	-0.574207	0.049775	-0.028865	-0.543257	0.055542	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.003802	0.299979	0.060760	-0.004088	0.290682	
21	0.104288	-0.728918	0.067688	0.146213	-0.677888	0.089004	0.177599	-0.581927	0.046859	-0.051581	-0.719491	0.066555	-0.096321	-0.673582	0.092328	-0.119752	-0.574299	0.049903	-0.028993	-0.543442	0.055378	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061684	-0.008380	0.299369	0.061675	-0.003783	0.290987	
22	0.104287	-0.728904	0.067702	0.146170	-0.677903	0.089026	0.177776	-0.581758	0.047005	-0.051589	-0.719477	0.066602	-0.096355	-0.673574	0.092388	-0.119740	-0.574311	0.049947	-0.029049	-0.543506	0.055360	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061684	-0.005633	0.299369	0.061675	-0.003783	0.290377	
23	0.104267	-0.728874	0.067743	0.146144	-0.677865	0.089039	0.177726	-0.581669	0.046970	-0.051560	-0.719461	0.066627	-0.096323	-0.673516	0.092396	-0.119737	-0.574304	0.049963	-0.028948	-0.543317	0.055608	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062294	-0.000140	0.298758	0.060760	-0.005309	0.290071	
24	0.104320	-0.728871	0.067701	0.146204	-0.677841	0.089006	0.177801	-0.581687	0.046931	-0.051549	-0.719489	0.066574	-0.096235	-0.673506	0.092310	-0.119715	-0.574272	0.049908	-0.028875	-0.543272	0.055583	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.065041	-0.001666	0.298148	0.060150	-0.006835	0.290071	
25	0.104286	-0.728883	0.067659	0.145787	-0.677833	0.088853	0.177636	-0.581801	0.046758	-0.051569	-0.719500	0.066541	-0.096219	-0.673444	0.092195	-0.119643	-0.574191	0.049776	-0.028806	-0.543238	0.055505	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.004718	0.297232	0.060455	-0.003478	0.291292	
26	0.104301	-0.728908	0.067573	0.145713	-0.677843	0.088815	0.177579	-0.581750	0.046594	-0.051527	-0.719484	0.066506	-0.096201	-0.673362	0.092088	-0.119491	-0.574078	0.049677	-0.028781	-0.543184	0.055444	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.060768	-0.006244	0.299063	0.061981	-0.003173	0.291597	
27	0.104330	-0.728916	0.067608	0.145778	-0.677877	0.088823	0.177607	-0.581817	0.046603	-0.051549	-0.719537	0.066478	-0.096204	-0.673376	0.092051	-0.119599	-0.574141	0.049625	-0.028777	-0.543197	0.055459	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.005023	0.298148	0.060760	-0.004393	0.290682	
28	0.104273	-0.728919	0.067619	0.145702	-0.677863	0.088864	0.177570	-0.581891	0.046668	-0.051552	-0.719518	0.066512	-0.096257	-0.673404	0.092106	-0.119609	-0.574203	0.049748	-0.028837	-0.543197	0.055492	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.065041	-0.002276	0.298148	0.060150	-0.005004	0.290987	
29	0.104270	-0.728915	0.067694	0.146104	-0.677856	0.088970	0.177747	-0.581720	0.046860	-0.051582	-0.719507	0.066570	-0.096281	-0.673475	0.092267	-0.119663	-0.574206	0.049776	-0.028914	-0.543221	0.055479	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.002276	0.298148	0.060150	-0.004698	0.291597	
30	0.104274	-0.728890	0.067755	0.146133	-0.677874	0.089051	0.177740	-0.581696	0.046964	-0.051524	-0.719489	0.066650	-0.096278	-0.673519	0.092407	-0.119673	-0.574262	0.049900	-0.028889	-0.543252	0.055521	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061379	-0.004413	0.298453	0.061370	-0.002867	0.291292	
31	0.104226	-0.728864	0.067800	0.146069	-0.677849	0.089083	0.177749	-0.581705	0.047034	-0.051579	-0.719468	0.066691	-0.096352	-0.673485	0.092447	-0.119670	-0.574243	0.049946	-0.028918	-0.543254	0.055512	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061684	-0.006244	0.297538	0.061981	-0.003478	0.291902	
32	0.104254	-0.728878	0.067759	0.146184	-0.677858	0.089090	0.177790	-0.581680	0.047031	-0.051588	-0.719464	0.066669	-0.096311	-0.673481	0.092433	-0.119673	-0.574236	0.049932	-0.028889	-0.543246	0.055549	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062905	-0.005938	0.298453	0.060455	-0.003783	0.292513	
33	0.104236	-0.728875	0.067679	0.146107	-0.677867	0.088966	0.177621	-0.581866	0.046814	-0.051589	-0.719465	0.066590	-0.096284	-0.673466	0.092302	-0.119643	-0.574221	0.049848	-0.028789	-0.543195	0.055592	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061989	-0.001666	0.299063	0.060455	-0.002257	0.292513	
34	0.104243	-0.728896	0.067576	0.146154	-0.677824	0.088859	0.177782	-0.581763	0.046798	-0.051578	-0.719496	0.066479	-0.096268	-0.673464	0.092148	-0.119620	-0.574202	0.049701	-0.028876	-0.543405	0.055296	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062294	-0.003497	0.297843	0.062286	-0.003783	0.292513	
35	0.104271	-0.728933	0.067505	0.146104	-0.677874	0.088792	0.177761	-0.581733	0.046731	-0.051599	-0.719526	0.066412	-0.096260	-0.673398	0.092041	-0.119591	-0.574177	0.049664	-0.028910	-0.543392	0.055230	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061989	-0.005938	0.296927	0.061981	-0.002867	0.290987	
36	0.104265	-0.728938	0.067548	0.146135	-0.677831	0.088825	0.177535	-0.581818	0.046593	-0.051602	-0.719508	0.066470	-0.096329	-0.673358	0.092030	-0.119619	-0.574157	0.049667	-0.028922	-0.543413	0.055202	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061379	-0.003802	0.296317	0.059844	-0.002562	0.291292	
37	0.104214	-0.728919	0.067673	0.146117	-0.677849	0.088989	0.177745	-0.581721	0.046838	-0.051612	-0.719504	0.066612	-0.096303	-0.673445	0.092266	-0.119622	-0.574179	0.049754	-0.029009	-0.543429	0.055167	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062294	-0.004107	0.295096	0.061370	-0.005004	0.289766	
38	0.104237	-0.728886	0.067812	0.146173	-0.677827	0.089127	0.177758	-0.581645	0.047008	-0.051639	-0.719460	0.066720	-0.096331	-0.673429	0.092467	-0.119651	-0.574186	0.049897	-0.028908	-0.543286	0.055410	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.006854	0.295096	0.063201	-0.004088	0.291597	
39	0.104203	-0.728876	0.067851	0.146185	-0.677857	0.089156	0.177763	-0.581665	0.047045	-0.051629	-0.719435	0.066760	-0.096379	-0.673419	0.092489	-0.119653	-0.574192	0.049931	-0.028894	-0.543270	0.055466	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061074	-0.006244	0.294486	0.061981	-0.001647	0.291902	
40	0.104190	-0.728841	0.067828	0.146160	-0.677821	0.089125	0.177776	-0.581633	0.047028	-0.051647	-0.719416	0.066724	-0.096387	-0.673411	0.092456	-0.119673	-0.574185	0.049928	-0.029002	-0.543483	0.055224	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.060463	-0.003192	0.292960	0.061981	-0.001647	0.291902	
41	0.104223	-0.728927	0.067682	0.146339	-0.677885	0.089068	0.177611	-0.581864	0.046814	-0.051627	-0.719507	0.066602	-0.096315	-0.673478	0.092332	-0.119651	-0.574174	0.049770	-0.028810	-0.543263	0.055519	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.064125	-0.004413	0.292655	0.065032	-0.001952	0.291597	
42	0.104194	-0.728880	0.067572	0.146147	-0.677839	0.088913	0.177755	-0.581725	0.046796	-0.051662	-0.719515	0.066501	-0.096355	-0.673403	0.092163	-0.119684	-0.574229	0.049659	-0.028940	-0.543388	0.055308	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.060768	-0.005938	0.291434	0.062591	-0.005004	0.291292	
43	0.104232	-0.728949	0.067503	0.146097	-0.677922	0.088787	0.177740	-0.581765	0.046718	-0.051628	-0.719545	0.066420	-0.096338	-0.673505	0.092099	-0.119598	-0.574192	0.049567	-0.028796	-0.543209	0.055483	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.060463	-0.006549	0.291129	0.062286	-0.003173	0.290987	
44	0.104201	-0.728935	0.067530	0.146068	-0.677894	0.088849	0.177768	-0.581799	0.046763	-0.051658	-0.719519	0.066433	-0.096388	-0.673481	0.092118	-0.119654	-0.574223	0.049664	-0.028931	-0.543380	0.055262	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062294	-0.006244	0.291129	0.064422	-0.002562	0.290682	
45	0.104223	-0.728887	0.067654	0.146248	-0.677865	0.089070	0.177772	-0.581734	0.046871	-0.051654	-0.719481	0.066583	-0.096360	-0.673479	0.092335	-0.119651	-0.574189	0.049789	-0.028954	-0.543451	0.055212	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.063210	-0.003497	0.290518	0.064727	-0.004088	0.290071	
46	0.104176	-0.728866	0.067789	0.146217	-0.677920	0.089150	0.177773	-0.581669	0.047003	-0.051658	-0.719483	0.066751	-0.096356	-0.673397	0.092469	-0.119640	-0.574125	0.049895	-0.029029	-0.543444	0.055167	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.060768	-0.005633	0.289603	0.062286	-0.004393	0.290987	
47	0.104128	-0.728812	0.067845	0.146156	-0.677826	0.089225	0.177799	-0.581631	0.047069	-0.051695	-0.719407	0.066793	-0.096417	-0.673357	0.092494	-0.119658	-0.574150	0.049955	-0.029026	-0.543481	0.055174	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061074	-0.008075	0.290213	0.062286	-0.001647	0.291597	
48	0.104169	-0.728865	0.067822	0.146147	-0.677887	0.089160	0.177798	-0.581612	0.047061	-0.051712	-0.719419	0.066750	-0.096426	-0.673368	0.092477	-0.119650	-0.574142	0.049879	-0.029016	-0.543472	0.055145	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061074	-0.007464	0.289298	0.064727	-0.002257	0.292208	
49	0.104136	-0.728857	0.067677	0.146069	-0.677864	0.089020	0.177608	-0.581888	0.046818	-0.051690	-0.719466	0.066621	-0.096388	-0.673372	0.092332	-0.119660	-0.574198	0.049750	-0.028798	-0.543257	0.055461	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062294	-0.003497	0.288993	0.064117	-0.003478	0.292208	
50	0.104188	-0.728926	0.067564	0.146041	-0.677894	0.088863	0.177732	-0.581788	0.046761	-0.051675	-0.719533	0.066481	-0.096355	-0.673433	0.092176	-0.119643	-0.574218	0.049618	-0.028782	-0.543197	0.055500	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062905	-0.004413	0.288687	0.063201	-0.004393	0.291597	
51	0.104164	-0.728910	0.067493	0.146012	-0.677906	0.088804	0.177786	-0.581803	0.046768	-0.051671	-0.719547	0.066459	-0.096338	-0.673457	0.092117	-0.119637	-0.574233	0.049627	-0.028776	-0.543176	0.055488	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061379	-0.009295	0.287772	0.063812	-0.004698	0.291597	
52	0.104244	-0.728931	0.067581	0.146145	-0.677897	0.088933	0.177616	-0.581935	0.046696	-0.051667	-0.719531	0.066492	-0.096310	-0.673423	0.092183	-0.119622	-0.574179	0.049664	-0.028810	-0.543192	0.055453	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.059548	-0.008990	0.286856	0.065338	-0.000731	0.291597	
53	0.104161	-0.728884	0.067687	0.146074	-0.677831	0.089000	0.177794	-0.581716	0.046900	-0.051659	-0.719451	0.066632	-0.096354	-0.673314	0.092352	-0.119616	-0.574153	0.049791	-0.028841	-0.543242	0.055404	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061379	-0.004413	0.286551	0.065338	-0.001342	0.291597	
54	0.104176	-0.728840	0.067825	0.146118	-0.677833	0.089157	0.177759	-0.581623	0.046993	-0.051685	-0.719451	0.066779	-0.096350	-0.673273	0.092502	-0.119620	-0.574113	0.049956	-0.028832	-0.543256	0.055382	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.063515	-0.001971	0.286246	0.062591	-0.005919	0.290377	
55	0.104166	-0.728803	0.067899	0.146144	-0.677834	0.089233	0.177731	-0.581609	0.047078	-0.051716	-0.719409	0.066825	-0.096460	-0.673297	0.092569	-0.119641	-0.574123	0.049948	-0.028903	-0.543237	0.055404	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.005328	0.285331	0.065032	-0.003783	0.291292	
56	0.104118	-0.728836	0.067809	0.146068	-0.677841	0.089226	0.177797	-0.581688	0.047054	-0.051719	-0.719426	0.066755	-0.096382	-0.673314	0.092488	-0.119674	-0.574182	0.049909	-0.028805	-0.543262	0.055498	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.060463	-0.010211	0.285636	0.065643	-0.002562	0.291902	
57	0.104137	-0.728899	0.067647	0.146118	-0.677913	0.089051	0.177818	-0.581764	0.046996	-0.051721	-0.719470	0.066594	-0.096351	-0.673424	0.092397	-0.119673	-0.574260	0.049776	-0.028916	-0.543368	0.055264	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061074	-0.009295	0.285636	0.064117	-0.003478	0.291292	
58	0.104153	-0.728906	0.067534	0.146052	-0.677928	0.088911	0.177822	-0.581830	0.046867	-0.051674	-0.719514	0.066474	-0.096326	-0.673467	0.092214	-0.119591	-0.574251	0.049672	-0.028716	-0.543265	0.055490	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.063515	-0.005328	0.285941	0.064422	-0.002867	0.291902	
59	0.104189	-0.728925	0.067465	0.146054	-0.677974	0.088845	0.177581	-0.582020	0.046622	-0.051667	-0.719503	0.066451	-0.096283	-0.673443	0.092147	-0.119599	-0.574193	0.049627	-0.028703	-0.543162	0.055451	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062905	-0.003802	0.285636	0.062896	-0.004698	0.292208	
60	0.104194	-0.728908	0.067527	0.146161	-0.677886	0.088937	0.177750	-0.581775	0.046738	-0.051637	-0.719497	0.066567	-0.096244	-0.673306	0.092239	-0.119594	-0.574134	0.049705	-0.028794	-0.543188	0.055303	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061379	-0.010211	0.285331	0.064117	-0.003173	0.292208	
61	0.104181	-0.728810	0.067750	0.145522	-0.677843	0.089068	0.177754	-0.581621	0.046867	-0.051673	-0.719435	0.066714	-0.096303	-0.673194	0.092412	-0.119574	-0.574066	0.049815	-0.028863	-0.543159	0.055228	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061074	-0.010821	0.285941	0.065032	-0.001647	0.291902	
62	0.104159	-0.728824	0.067908	0.145857	-0.677817	0.089191	0.177770	-0.581580	0.047029	-0.051682	-0.719390	0.066862	-0.096310	-0.673150	0.092532	-0.119596	-0.573983	0.049916	-0.028861	-0.543190	0.055303	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.060463	-0.006854	0.286246	0.063506	-0.004698	0.290987	
63	0.104131	-0.728808	0.067894	0.145863	-0.677796	0.089267	0.177784	-0.581577	0.047137	-0.051688	-0.719412	0.066899	-0.096343	-0.673232	0.092595	-0.119617	-0.574100	0.049948	-0.028862	-0.543210	0.055401	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062599	-0.005023	0.285636	0.065032	-0.003783	0.290987	
64	0.104085	-0.728857	0.067762	0.145812	-0.677863	0.089177	0.177770	-0.581692	0.047121	-0.051715	-0.719449	0.066767	-0.096379	-0.673354	0.092566	-0.119660	-0.574206	0.049901	-0.028776	-0.543235	0.055562	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061684	-0.005633	0.285331	0.064727	-0.001952	0.291902	
65	0.104121	-0.728895	0.067588	0.145861	-0.677979	0.089054	0.177787	-0.581873	0.047020	-0.051682	-0.719479	0.066567	-0.096365	-0.673475	0.092383	-0.119642	-0.574357	0.049777	-0.028843	-0.543419	0.055386	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.059548	-0.008990	0.286246	0.064727	-0.003783	0.290987	
66	0.104125	-0.728897	0.067518	0.145912	-0.678020	0.088985	0.177820	-0.581885	0.046956	-0.051699	-0.719514	0.066431	-0.096339	-0.673438	0.092273	-0.119627	-0.574316	0.049706	-0.028842	-0.543397	0.055301	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.061074	-0.008685	0.286856	0.065032	-0.002257	0.290377	
67	0.104160	-0.728897	0.067474	0.145853	-0.677950	0.088907	0.177775	-0.581851	0.046776	-0.051649	-0.719503	0.066467	-0.096262	-0.673348	0.092222	-0.119631	-0.574269	0.049606	-0.028881	-0.543357	0.055135	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062294	-0.004413	0.286856	0.064422	-0.001342	0.290682	
68	0.104135	-0.728833	0.067594	0.145847	-0.677810	0.089021	0.177785	-0.581664	0.046770	-0.051631	-0.719442	0.066616	-0.096220	-0.673187	0.092294	-0.119505	-0.573984	0.049643	-0.028921	-0.543321	0.054921	0.000000	0.549000	0.000000	0.000000	0.569000	0.529000	0.000000	0.000000	-0.062294	-0.003802	0.286246	0.063812	-0.003478	0.290682	
