RL	// User ID
2-11-2022	// Evaluation date
VisualFB_ER_22_Retention5min	2-11-2022	18:12:16:659	// Source file name and timestamp
100.000	// Sampling rate
35.164	// Data capture period

0.020000	// MOE
0.596000	// BslLeft
0.621000	// BslRight


Sample #	RHLBX	RHLBY	RHLBZ	RMALX	RMALY	RMALZ	RMELX	RMELY	RMELZ	LHLBX	LHLBY	LHLBZ	LMALX	LMALY	LMALZ	LMELX	LMELY	LMELZ	LMEMX	LMEMY	LMEMZ	Target	SLtrgt	StrideCount	Success	TrgtHi	TrgtLo	LSLcompare	RSLcompare	RFx	RFy	RFz	LFx	LFy	LFz	
10	0.102428	-0.697687	0.072505	0.159796	-0.652801	0.094020	0.197452	-0.554722	0.041256	-0.112330	-0.707134	0.073324	-0.159247	-0.658798	0.094671	-0.185691	-0.552826	0.042176	-0.090635	-0.524993	0.045926	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.066812	0.002053	0.225970	0.060594	-0.016917	0.208381	
11	0.102377	-0.697668	0.072579	0.159809	-0.652783	0.094199	0.197445	-0.554695	0.041401	-0.112242	-0.707258	0.073468	-0.159331	-0.658776	0.094829	-0.185734	-0.552895	0.042323	-0.090685	-0.525115	0.046104	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065592	0.005410	0.225360	0.062120	-0.015392	0.210212	
12	0.102361	-0.697690	0.072620	0.159757	-0.652756	0.094257	0.197439	-0.554623	0.041484	-0.112096	-0.707400	0.073592	-0.159389	-0.658765	0.094823	-0.185748	-0.552867	0.042311	-0.090762	-0.524990	0.046044	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065592	0.004495	0.225055	0.061815	-0.016002	0.211128	
13	0.102347	-0.697683	0.072606	0.159842	-0.652759	0.094202	0.197405	-0.554635	0.041357	-0.112052	-0.707440	0.073561	-0.159310	-0.658665	0.094657	-0.185710	-0.552768	0.042195	-0.090723	-0.524896	0.045899	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.066202	0.001138	0.225055	0.059984	-0.016307	0.210822	
14	0.102397	-0.697754	0.072534	0.159857	-0.652723	0.094006	0.197355	-0.554637	0.041134	-0.112228	-0.707284	0.073414	-0.159215	-0.658628	0.094541	-0.185585	-0.552671	0.042035	-0.090690	-0.524941	0.045813	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064676	0.002969	0.225360	0.060594	-0.014171	0.210517	
15	0.102409	-0.697775	0.072464	0.159764	-0.652716	0.093852	0.197425	-0.554598	0.040998	-0.112371	-0.707137	0.073273	-0.159153	-0.658639	0.094451	-0.185498	-0.552653	0.041921	-0.090682	-0.524974	0.045707	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065287	0.001748	0.225970	0.061815	-0.017223	0.209602	
16	0.102357	-0.697767	0.072428	0.159757	-0.652723	0.093862	0.197414	-0.554641	0.040985	-0.112339	-0.707186	0.073228	-0.159169	-0.658697	0.094397	-0.185539	-0.552629	0.041883	-0.090685	-0.524995	0.045673	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.066202	-0.000388	0.225360	0.060900	-0.018138	0.209602	
17	0.102331	-0.697818	0.072456	0.159897	-0.652782	0.093982	0.197356	-0.554755	0.041091	-0.112386	-0.707164	0.073232	-0.159256	-0.658752	0.094483	-0.185602	-0.552705	0.041980	-0.090675	-0.525038	0.045725	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.063761	0.001138	0.225665	0.061205	-0.016612	0.210212	
18	0.102328	-0.697788	0.072534	0.159902	-0.652817	0.094147	0.197364	-0.554743	0.041246	-0.112266	-0.707307	0.073397	-0.159327	-0.658739	0.094623	-0.185698	-0.552875	0.042160	-0.090703	-0.525075	0.045858	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064371	0.002053	0.225970	0.061510	-0.022411	0.210822	
19	0.102268	-0.697797	0.072617	0.159821	-0.652791	0.094260	0.197340	-0.554671	0.041397	-0.112109	-0.707457	0.073577	-0.159399	-0.658744	0.094732	-0.185726	-0.552854	0.042300	-0.090763	-0.525052	0.045990	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065897	-0.000388	0.224444	0.062426	-0.018443	0.211433	
20	0.102268	-0.697834	0.072670	0.159859	-0.652799	0.094317	0.197348	-0.554677	0.041446	-0.112146	-0.707415	0.073578	-0.159421	-0.658806	0.094766	-0.185750	-0.552843	0.042319	-0.090732	-0.525071	0.046012	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.062845	-0.001304	0.225665	0.061205	-0.017528	0.212348	
21	0.102280	-0.697853	0.072688	0.159919	-0.652746	0.094280	0.197357	-0.554647	0.041369	-0.112151	-0.707441	0.073558	-0.159374	-0.658795	0.094715	-0.185711	-0.552812	0.042227	-0.090682	-0.524969	0.045919	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.063761	-0.000083	0.224444	0.060900	-0.017833	0.211738	
22	0.102237	-0.697891	0.072629	0.159995	-0.652711	0.094194	0.197380	-0.554666	0.041235	-0.112297	-0.707348	0.073439	-0.159312	-0.658724	0.094605	-0.185586	-0.552717	0.042078	-0.090653	-0.524875	0.045804	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065897	-0.000388	0.222308	0.063036	-0.018138	0.213264	
23	0.102217	-0.697866	0.072513	0.159848	-0.652708	0.094067	0.197385	-0.554681	0.041085	-0.112504	-0.707124	0.073252	-0.159276	-0.658662	0.094474	-0.185553	-0.552683	0.041930	-0.090616	-0.524982	0.045754	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064371	-0.002219	0.222918	0.061510	-0.019969	0.213264	
24	0.102249	-0.697802	0.072431	0.159687	-0.652692	0.093965	0.197318	-0.554741	0.041028	-0.112351	-0.707318	0.073326	-0.159280	-0.658614	0.094433	-0.185536	-0.552709	0.041868	-0.090637	-0.525021	0.045708	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.062540	-0.000999	0.223224	0.061205	-0.019969	0.214179	
25	0.102285	-0.697782	0.072442	0.159732	-0.652665	0.094024	0.197462	-0.554621	0.041239	-0.112256	-0.707466	0.073434	-0.159322	-0.658579	0.094464	-0.185616	-0.552756	0.041981	-0.090675	-0.524995	0.045678	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.063456	-0.000693	0.222308	0.062120	-0.016307	0.213569	
26	0.102289	-0.697714	0.072525	0.159757	-0.652664	0.094200	0.197451	-0.554609	0.041388	-0.112233	-0.707400	0.073534	-0.159360	-0.658543	0.094576	-0.185653	-0.552772	0.042164	-0.090699	-0.524977	0.045745	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064371	-0.002830	0.222308	0.064562	-0.017528	0.212959	
27	0.102251	-0.697685	0.072641	0.159766	-0.652677	0.094423	0.197309	-0.554649	0.041444	-0.112222	-0.707396	0.073658	-0.159417	-0.658607	0.094762	-0.185706	-0.552831	0.042274	-0.090705	-0.525030	0.045928	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.061930	-0.001304	0.221698	0.061510	-0.019054	0.213874	
28	0.102215	-0.697766	0.072752	0.159705	-0.652640	0.094492	0.197386	-0.554544	0.041568	-0.112236	-0.707394	0.073721	-0.159393	-0.658659	0.094846	-0.185736	-0.552875	0.042306	-0.090648	-0.525018	0.046033	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.061930	-0.001914	0.222308	0.061815	-0.019969	0.212654	
29	0.102240	-0.697767	0.072738	0.159566	-0.652589	0.094378	0.197372	-0.554614	0.041522	-0.112237	-0.707449	0.073700	-0.159334	-0.658625	0.094804	-0.185648	-0.552832	0.042242	-0.090617	-0.524915	0.045972	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064371	-0.002524	0.221087	0.063036	-0.018138	0.212959	
30	0.102210	-0.697737	0.072636	0.159565	-0.652568	0.094247	0.197324	-0.554628	0.041337	-0.112258	-0.707481	0.073619	-0.159325	-0.658627	0.094648	-0.185636	-0.552796	0.042029	-0.090583	-0.524902	0.045872	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.061624	-0.000693	0.221087	0.063036	-0.016002	0.212043	
31	0.102260	-0.697790	0.072558	0.159579	-0.652526	0.094095	0.197203	-0.554691	0.041100	-0.112156	-0.707518	0.073589	-0.159266	-0.658456	0.094520	-0.185589	-0.552794	0.041895	-0.090598	-0.524926	0.045726	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.061624	-0.001609	0.221698	0.061205	-0.018138	0.212043	
32	0.102249	-0.697707	0.072484	0.159503	-0.652447	0.094020	0.197350	-0.554603	0.041138	-0.112140	-0.707540	0.073607	-0.159272	-0.658319	0.094505	-0.185514	-0.552713	0.041896	-0.090696	-0.524913	0.045571	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064066	-0.001304	0.222003	0.061815	-0.019054	0.211738	
33	0.102242	-0.697623	0.072508	0.159567	-0.652427	0.094132	0.197550	-0.554436	0.041380	-0.112135	-0.707530	0.073704	-0.159287	-0.658321	0.094552	-0.185529	-0.552628	0.041969	-0.090689	-0.524905	0.045543	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.062540	-0.001304	0.221393	0.061205	-0.016917	0.211128	
34	0.102224	-0.697632	0.072660	0.159663	-0.652436	0.094350	0.197396	-0.554553	0.041422	-0.112044	-0.707552	0.073822	-0.159311	-0.658296	0.094714	-0.185577	-0.552645	0.042151	-0.090650	-0.524948	0.045654	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.062235	-0.000388	0.221087	0.062731	-0.015086	0.211738	
35	0.102194	-0.697595	0.072768	0.159630	-0.652407	0.094493	0.197320	-0.554614	0.041485	-0.112177	-0.707413	0.073843	-0.159338	-0.658332	0.094870	-0.185611	-0.552741	0.042257	-0.090601	-0.524954	0.045801	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.062540	-0.001914	0.221087	0.060900	-0.016917	0.210212	
36	0.102203	-0.697707	0.072833	0.159533	-0.652418	0.094483	0.197317	-0.554613	0.041521	-0.112101	-0.707519	0.073886	-0.159356	-0.658511	0.094951	-0.185607	-0.552865	0.042255	-0.090547	-0.524982	0.045884	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.063150	0.000527	0.218951	0.061510	-0.017833	0.209907	
37	0.102230	-0.697726	0.072809	0.159444	-0.652393	0.094369	0.197283	-0.554653	0.041412	-0.112093	-0.707556	0.073856	-0.159341	-0.658551	0.094898	-0.185677	-0.552884	0.042185	-0.090562	-0.524966	0.045855	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.063761	0.000833	0.222308	0.060900	-0.013866	0.209297	
38	0.102277	-0.697663	0.072686	0.159485	-0.652385	0.094254	0.197201	-0.554700	0.041247	-0.112314	-0.707395	0.073769	-0.159296	-0.658405	0.094744	-0.185620	-0.552827	0.042024	-0.090608	-0.524895	0.045758	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.063761	-0.001914	0.222918	0.062426	-0.014171	0.208076	
39	0.102228	-0.697702	0.072658	0.159490	-0.652324	0.094182	0.197372	-0.554570	0.041303	-0.112116	-0.707595	0.073897	-0.159262	-0.658302	0.094640	-0.185539	-0.552785	0.041914	-0.090668	-0.524822	0.045646	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064371	-0.000693	0.224444	0.060900	-0.016002	0.207771	
40	0.102379	-0.697400	0.072553	0.159415	-0.652208	0.094157	0.197507	-0.554401	0.041401	-0.112157	-0.707507	0.073999	-0.159232	-0.658136	0.094631	-0.185504	-0.552649	0.041957	-0.090689	-0.524780	0.045558	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064981	0.000833	0.224444	0.059374	-0.015697	0.208076	
41	0.102416	-0.697339	0.072622	0.159479	-0.652114	0.094273	0.197513	-0.554333	0.041434	-0.112295	-0.707314	0.074019	-0.159238	-0.658047	0.094715	-0.185414	-0.552568	0.042036	-0.090672	-0.524764	0.045546	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065897	-0.000693	0.223529	0.060594	-0.013866	0.208381	
42	0.102288	-0.697506	0.072803	0.159543	-0.652110	0.094464	0.197442	-0.554421	0.041496	-0.112255	-0.707326	0.074080	-0.159243	-0.658031	0.094800	-0.185506	-0.552660	0.042120	-0.090611	-0.524812	0.045626	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064981	-0.002524	0.223834	0.062120	-0.013560	0.209602	
43	0.102340	-0.697449	0.072807	0.159471	-0.652128	0.094499	0.197307	-0.554586	0.041477	-0.112277	-0.707335	0.074081	-0.159299	-0.658151	0.094922	-0.185597	-0.552764	0.042174	-0.090541	-0.524911	0.045735	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064981	-0.000083	0.223529	0.061205	-0.015392	0.208991	
44	0.102417	-0.697505	0.072809	0.159468	-0.652155	0.094472	0.197285	-0.554639	0.041419	-0.112274	-0.707352	0.074027	-0.159327	-0.658217	0.094998	-0.185688	-0.552900	0.042161	-0.090554	-0.524957	0.045802	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.066507	-0.000083	0.223224	0.059069	-0.016307	0.208991	
45	0.102405	-0.697546	0.072759	0.159394	-0.652191	0.094398	0.197292	-0.554685	0.041382	-0.112346	-0.707364	0.073974	-0.159354	-0.658223	0.094917	-0.185735	-0.552899	0.042073	-0.090585	-0.524947	0.045795	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065287	-0.002830	0.222308	0.061510	-0.013255	0.209907	
46	0.102345	-0.697581	0.072776	0.159394	-0.652156	0.094346	0.197207	-0.554729	0.041277	-0.112407	-0.707364	0.073967	-0.159331	-0.658149	0.094809	-0.185633	-0.552818	0.041979	-0.090638	-0.524870	0.045706	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.063761	-0.002219	0.221698	0.063646	-0.014171	0.209602	
47	0.102413	-0.697359	0.072695	0.159424	-0.652074	0.094371	0.197308	-0.554579	0.041276	-0.112373	-0.707411	0.074052	-0.159322	-0.658047	0.094739	-0.185542	-0.552775	0.041930	-0.090664	-0.524813	0.045576	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065897	-0.001609	0.222003	0.062426	-0.016612	0.209602	
48	0.102507	-0.697088	0.072663	0.159329	-0.651881	0.094387	0.197468	-0.554348	0.041406	-0.112373	-0.707393	0.074199	-0.159374	-0.657915	0.094762	-0.185439	-0.552570	0.041906	-0.090672	-0.524783	0.045494	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.066507	0.000222	0.220477	0.061205	-0.015697	0.210517	
49	0.102411	-0.697268	0.072906	0.159304	-0.651754	0.094438	0.197498	-0.554296	0.041471	-0.112425	-0.707304	0.074291	-0.159352	-0.657750	0.094803	-0.185379	-0.552482	0.041980	-0.090661	-0.524765	0.045475	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064676	-0.000388	0.221087	0.061815	-0.014781	0.210212	
50	0.102315	-0.697356	0.073059	0.159341	-0.651706	0.094539	0.197395	-0.554342	0.041485	-0.112526	-0.707262	0.074313	-0.159353	-0.657747	0.094857	-0.185471	-0.552576	0.042023	-0.090600	-0.524752	0.045556	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065287	-0.001914	0.221087	0.063341	-0.012340	0.212043	
51	0.102380	-0.697295	0.073068	0.159325	-0.651682	0.094594	0.197194	-0.554468	0.041430	-0.112610	-0.707203	0.074300	-0.159417	-0.657840	0.094967	-0.185600	-0.552664	0.042017	-0.090552	-0.524785	0.045663	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064676	-0.000388	0.220477	0.063646	-0.010814	0.211128	
52	0.102417	-0.697344	0.073081	0.159308	-0.651705	0.094590	0.197163	-0.554514	0.041415	-0.112580	-0.707266	0.074259	-0.159483	-0.658008	0.095032	-0.185702	-0.552804	0.042035	-0.090554	-0.524830	0.045700	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064676	0.002664	0.219256	0.062426	-0.013255	0.210517	
53	0.102322	-0.697409	0.073111	0.159282	-0.651756	0.094622	0.197054	-0.554625	0.041339	-0.112633	-0.707290	0.074260	-0.159518	-0.658009	0.095051	-0.185779	-0.552919	0.042031	-0.090595	-0.524833	0.045722	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065592	0.002053	0.218036	0.064257	-0.013255	0.211128	
54	0.102394	-0.697196	0.072950	0.159218	-0.651742	0.094606	0.197227	-0.554566	0.041421	-0.112664	-0.707293	0.074296	-0.159492	-0.657931	0.094935	-0.185682	-0.552884	0.041961	-0.090610	-0.524837	0.045631	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064066	-0.000388	0.217425	0.062731	-0.009288	0.211433	
55	0.102395	-0.697118	0.072972	0.159249	-0.651595	0.094615	0.197366	-0.554377	0.041474	-0.112539	-0.707453	0.074419	-0.159452	-0.657784	0.094802	-0.185575	-0.552757	0.041911	-0.090655	-0.524801	0.045459	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.063150	0.001443	0.217425	0.062426	-0.010204	0.211738	
56	0.102305	-0.697235	0.073218	0.159191	-0.651369	0.094639	0.197326	-0.554265	0.041415	-0.112562	-0.707343	0.074502	-0.159464	-0.657598	0.094798	-0.185452	-0.552562	0.041930	-0.090666	-0.524751	0.045358	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065287	0.003274	0.218036	0.064562	-0.009898	0.211738	
57	0.102365	-0.697161	0.073307	0.158747	-0.651242	0.094569	0.197414	-0.554133	0.041502	-0.112658	-0.707173	0.074530	-0.159412	-0.657509	0.094852	-0.185382	-0.552438	0.041920	-0.090579	-0.524712	0.045389	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065592	0.003884	0.219256	0.064257	-0.012645	0.211738	
58	0.102353	-0.697157	0.073388	0.158678	-0.651165	0.094595	0.197243	-0.554191	0.041492	-0.112737	-0.707135	0.074574	-0.159419	-0.657489	0.094962	-0.185461	-0.552463	0.041932	-0.090562	-0.524712	0.045487	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.064066	0.004495	0.218646	0.062731	-0.013560	0.213264	
59	0.102411	-0.697195	0.073428	0.158959	-0.651171	0.094676	0.197073	-0.554344	0.041462	-0.112716	-0.707163	0.074602	-0.159445	-0.657552	0.095061	-0.185543	-0.552596	0.041984	-0.090586	-0.524727	0.045562	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065592	0.003274	0.217730	0.064867	-0.008067	0.214485	
60	0.102419	-0.697253	0.073449	0.158878	-0.651186	0.094637	0.197079	-0.554475	0.041430	-0.112994	-0.706923	0.074475	-0.159486	-0.657650	0.095106	-0.185696	-0.552810	0.041994	-0.090574	-0.524756	0.045636	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065897	0.006021	0.218646	0.064867	-0.008372	0.215705	
61	0.102393	-0.697255	0.073458	0.158900	-0.651198	0.094654	0.197162	-0.554473	0.041476	-0.113090	-0.706893	0.074455	-0.159635	-0.657754	0.095154	-0.185757	-0.552949	0.041970	-0.090602	-0.524797	0.045634	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065897	0.007241	0.218341	0.064867	-0.008983	0.215095	
62	0.102409	-0.697258	0.073502	0.158963	-0.651204	0.094715	0.197340	-0.554395	0.041535	-0.113071	-0.706980	0.074519	-0.159631	-0.657679	0.095070	-0.185659	-0.552916	0.041934	-0.090639	-0.524759	0.045512	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065897	0.006021	0.217730	0.063951	-0.006847	0.215095	
63	0.102360	-0.697255	0.073583	0.159066	-0.651096	0.094769	0.197313	-0.554323	0.041443	-0.113309	-0.706720	0.074471	-0.159527	-0.657410	0.094900	-0.185561	-0.552733	0.041865	-0.090671	-0.524674	0.045372	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.065592	0.005410	0.216815	0.065172	-0.008678	0.215705	
64	0.102420	-0.697213	0.073649	0.158825	-0.650985	0.094726	0.197303	-0.554154	0.041401	-0.113056	-0.706887	0.074642	-0.159484	-0.657190	0.094845	-0.185410	-0.552465	0.041851	-0.090692	-0.524631	0.045233	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.066202	0.007241	0.216815	0.066698	-0.007152	0.215400	
65	0.102475	-0.697170	0.073743	0.158487	-0.650853	0.094666	0.197374	-0.554025	0.041489	-0.113100	-0.706816	0.074712	-0.159470	-0.657127	0.094937	-0.185391	-0.552333	0.041863	-0.090642	-0.524628	0.045217	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.067118	0.006936	0.216510	0.065477	-0.006541	0.214790	
66	0.102484	-0.697191	0.073829	0.158797	-0.650820	0.094741	0.197203	-0.554123	0.041475	-0.113265	-0.706620	0.074657	-0.159471	-0.657159	0.095063	-0.185452	-0.552379	0.041877	-0.090571	-0.524646	0.045336	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.066507	0.008157	0.216510	0.064867	-0.008678	0.215400	
67	0.102531	-0.697242	0.073875	0.158962	-0.650892	0.094750	0.197121	-0.554294	0.041411	-0.113247	-0.706661	0.074654	-0.159455	-0.657267	0.095109	-0.185553	-0.552557	0.041937	-0.090548	-0.524685	0.045443	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.067728	0.008157	0.215899	0.065477	-0.006236	0.215705	
68	0.102496	-0.697283	0.073813	0.158909	-0.650980	0.094767	0.197108	-0.554470	0.041423	-0.113157	-0.706856	0.074648	-0.159570	-0.657550	0.095186	-0.185708	-0.552813	0.041974	-0.090537	-0.524746	0.045548	0.000000	0.596000	0.000000	0.000000	0.616000	0.576000	0.000000	0.000000	-0.066507	0.004800	0.216510	0.064867	-0.006847	0.215705	
