RL	// User ID
1-11-2022	// Evaluation date
RewardFB_ER_21_Retention5min	1-11-2022	16:49:55:298	// Source file name and timestamp
100.000	// Sampling rate
37.974	// Data capture period

0.020000	// MOE
0.633000	// BslLeft
0.610000	// BslRight


Sample #	RHLBX	RHLBY	RHLBZ	RMALX	RMALY	RMALZ	RMELX	RMELY	RMELZ	LHLBX	LHLBY	LHLBZ	LMALX	LMALY	LMALZ	LMELX	LMELY	LMELZ	LMEMX	LMEMY	LMEMZ	Target	SLtrgt	StrideCount	Success	TrgtHi	TrgtLo	LSLcompare	RSLcompare	RFx	RFy	RFz	LFx	LFy	LFz	
11	0.118867	-0.704897	0.083229	0.167280	-0.651573	0.107923	0.207527	-0.545451	0.050965	-0.083994	-0.704302	0.081866	-0.128597	-0.646356	0.096873	-0.154952	-0.538925	0.046374	-0.058603	-0.503949	0.054576	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.097469	-0.012480	0.379539	0.097614	-0.010000	0.361805	
12	0.118919	-0.704880	0.083145	0.167263	-0.651626	0.107894	0.207499	-0.545562	0.050948	-0.083997	-0.704320	0.081790	-0.128604	-0.646451	0.096869	-0.155085	-0.539364	0.046499	-0.058756	-0.504061	0.054671	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.100216	-0.007597	0.382286	0.097919	-0.014272	0.360889	
13	0.118972	-0.704871	0.083023	0.167326	-0.651682	0.107795	0.207307	-0.545695	0.050604	-0.084002	-0.704381	0.081674	-0.128544	-0.646506	0.096701	-0.155078	-0.539351	0.046301	-0.058809	-0.504019	0.054560	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.102047	-0.004240	0.382591	0.095783	-0.015493	0.360584	
14	0.118994	-0.704830	0.082999	0.167442	-0.651592	0.107731	0.207289	-0.545648	0.050388	-0.083982	-0.704347	0.081652	-0.128488	-0.646350	0.096451	-0.154826	-0.538930	0.045962	-0.058743	-0.503863	0.054283	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098690	-0.007597	0.381981	0.095783	-0.011831	0.361805	
15	0.118971	-0.704912	0.083083	0.166944	-0.651552	0.107653	0.207467	-0.545462	0.050444	-0.083962	-0.704345	0.081665	-0.128368	-0.646129	0.096265	-0.154730	-0.538730	0.045858	-0.058726	-0.503774	0.054061	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098690	-0.007597	0.380455	0.098835	-0.011526	0.361194	
16	0.118948	-0.704897	0.083167	0.167097	-0.651389	0.107646	0.207428	-0.545289	0.050481	-0.083999	-0.704331	0.081785	-0.128335	-0.645967	0.096292	-0.154580	-0.538437	0.045788	-0.058652	-0.503608	0.054055	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.100521	-0.008513	0.380150	0.097004	-0.011526	0.362415	
17	0.118947	-0.704925	0.083266	0.166920	-0.651457	0.107801	0.207459	-0.545294	0.050640	-0.084000	-0.704285	0.081860	-0.128376	-0.645958	0.096478	-0.154658	-0.538434	0.045935	-0.058625	-0.503741	0.054186	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.101742	-0.007597	0.379845	0.095478	-0.011831	0.362110	
18	0.118936	-0.704855	0.083234	0.167201	-0.651442	0.107874	0.207513	-0.545372	0.050835	-0.083990	-0.704261	0.081868	-0.128485	-0.646123	0.096694	-0.154756	-0.538495	0.046037	-0.058595	-0.503785	0.054263	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099911	-0.005461	0.379845	0.096393	-0.011220	0.363025	
19	0.118988	-0.704814	0.083151	0.167335	-0.651465	0.107896	0.207512	-0.545463	0.050862	-0.083982	-0.704240	0.081818	-0.128499	-0.646335	0.096848	-0.154947	-0.538939	0.046254	-0.058703	-0.503982	0.054365	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.100826	-0.005766	0.379539	0.098224	-0.010610	0.363636	
20	0.119148	-0.704622	0.083063	0.167314	-0.651505	0.107913	0.207437	-0.545454	0.050796	-0.083980	-0.704277	0.081807	-0.128519	-0.646329	0.096783	-0.155101	-0.539286	0.046413	-0.058777	-0.504058	0.054442	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.101742	-0.010344	0.380455	0.096393	-0.011220	0.364551	
21	0.119217	-0.704606	0.083097	0.167384	-0.651496	0.107968	0.207500	-0.545425	0.050743	-0.083975	-0.704277	0.081830	-0.128478	-0.646297	0.096739	-0.155016	-0.539155	0.046313	-0.058782	-0.503970	0.054348	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098690	-0.006987	0.380150	0.095783	-0.009084	0.366382	
22	0.119096	-0.704736	0.083174	0.167374	-0.651379	0.107899	0.207348	-0.545502	0.050541	-0.083966	-0.704283	0.081885	-0.128414	-0.646156	0.096685	-0.154797	-0.538803	0.046032	-0.058754	-0.503822	0.054203	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099300	-0.006071	0.378014	0.098224	-0.011526	0.366382	
23	0.119031	-0.704817	0.083191	0.166936	-0.651363	0.107855	0.207526	-0.545392	0.050673	-0.083999	-0.704283	0.081852	-0.128395	-0.645974	0.096518	-0.154724	-0.538631	0.045880	-0.058655	-0.503684	0.054137	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.102657	-0.006376	0.377098	0.097919	-0.011526	0.366993	
24	0.119078	-0.704851	0.083192	0.167046	-0.651295	0.107678	0.207468	-0.545320	0.050591	-0.083988	-0.704284	0.081783	-0.128304	-0.645997	0.096387	-0.154633	-0.538536	0.045744	-0.058594	-0.503709	0.054207	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.005461	0.376793	0.096699	-0.009389	0.366993	
25	0.119058	-0.704843	0.083172	0.166889	-0.651333	0.107680	0.207457	-0.545389	0.050534	-0.084017	-0.704264	0.081687	-0.128336	-0.646049	0.096432	-0.154697	-0.538557	0.045768	-0.058592	-0.503787	0.054192	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.097774	-0.008513	0.376488	0.099140	-0.009695	0.367603	
26	0.119013	-0.704812	0.083108	0.167184	-0.651329	0.107764	0.207477	-0.545457	0.050699	-0.083994	-0.704265	0.081719	-0.128425	-0.646158	0.096570	-0.154751	-0.538637	0.045919	-0.058629	-0.503907	0.054185	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.100826	-0.008207	0.374352	0.100056	-0.008474	0.367603	
27	0.119144	-0.704636	0.083157	0.167336	-0.651367	0.107958	0.207441	-0.545393	0.050720	-0.083985	-0.704247	0.081828	-0.128528	-0.646174	0.096763	-0.154895	-0.538932	0.046216	-0.058731	-0.504002	0.054257	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099911	-0.006682	0.372826	0.098530	-0.008779	0.366993	
28	0.119186	-0.704579	0.083261	0.167249	-0.651311	0.108128	0.207438	-0.545313	0.050812	-0.083996	-0.704224	0.081965	-0.128497	-0.646134	0.096852	-0.155031	-0.539084	0.046488	-0.058801	-0.503983	0.054365	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.097774	-0.007902	0.370995	0.096699	-0.010610	0.366687	
29	0.119203	-0.704564	0.083305	0.167286	-0.651286	0.108182	0.207348	-0.545434	0.050750	-0.084002	-0.704227	0.082038	-0.128502	-0.646101	0.096888	-0.154962	-0.538978	0.046417	-0.058767	-0.503941	0.054330	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098690	-0.008818	0.369469	0.099140	-0.007863	0.365772	
30	0.119092	-0.704698	0.083295	0.167285	-0.651269	0.108088	0.207455	-0.545368	0.050785	-0.084010	-0.704270	0.081960	-0.128491	-0.646120	0.096767	-0.154763	-0.538769	0.046140	-0.058655	-0.503777	0.054249	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098385	-0.005156	0.368553	0.098530	-0.007863	0.365467	
31	0.119023	-0.704780	0.083224	0.167199	-0.651154	0.107774	0.207509	-0.545380	0.050688	-0.084020	-0.704281	0.081754	-0.128414	-0.646051	0.096523	-0.154737	-0.538671	0.045860	-0.058553	-0.503747	0.054306	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.003935	0.367027	0.095478	-0.008779	0.366382	
32	0.119064	-0.704842	0.083156	0.166808	-0.651321	0.107667	0.207451	-0.545388	0.050484	-0.083981	-0.704307	0.081608	-0.128347	-0.646080	0.096355	-0.154753	-0.538769	0.045708	-0.058543	-0.503777	0.054328	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099911	-0.006376	0.366417	0.096088	-0.009084	0.365772	
33	0.119029	-0.704860	0.083098	0.167038	-0.651295	0.107651	0.207564	-0.545463	0.050611	-0.084007	-0.704325	0.081581	-0.128403	-0.646065	0.096349	-0.154736	-0.538756	0.045721	-0.058541	-0.503833	0.054253	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.097774	-0.007597	0.365196	0.097614	-0.010305	0.364551	
34	0.119011	-0.704753	0.083100	0.167189	-0.651299	0.107831	0.207308	-0.545566	0.050493	-0.084027	-0.704303	0.081706	-0.128524	-0.646110	0.096531	-0.154734	-0.538617	0.045916	-0.058707	-0.503820	0.054150	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.007902	0.365807	0.097004	-0.008474	0.366077	
35	0.119190	-0.704619	0.083250	0.167231	-0.651322	0.108099	0.207410	-0.545364	0.050698	-0.083989	-0.704265	0.081892	-0.128570	-0.646070	0.096709	-0.154845	-0.538833	0.046287	-0.058744	-0.503966	0.054204	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099605	-0.006682	0.365501	0.096699	-0.006948	0.365161	
36	0.119172	-0.704536	0.083401	0.167193	-0.651235	0.108274	0.207494	-0.545205	0.050869	-0.084036	-0.704220	0.082036	-0.128618	-0.645954	0.096778	-0.154922	-0.538800	0.046487	-0.058777	-0.504004	0.054317	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.007597	0.364891	0.096699	-0.010305	0.364551	
37	0.119175	-0.704517	0.083357	0.167239	-0.651220	0.108273	0.207319	-0.545375	0.050776	-0.084036	-0.704259	0.082018	-0.128680	-0.645983	0.096800	-0.154866	-0.538761	0.046385	-0.058708	-0.503895	0.054347	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.006682	0.364586	0.096088	-0.008779	0.366382	
38	0.119029	-0.704738	0.083232	0.167204	-0.651277	0.108017	0.207496	-0.545408	0.050887	-0.084067	-0.704306	0.081831	-0.128599	-0.646074	0.096634	-0.154763	-0.538717	0.046066	-0.058561	-0.503841	0.054421	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.004240	0.364891	0.096699	-0.007558	0.365467	
39	0.119026	-0.704889	0.083160	0.167211	-0.651246	0.107793	0.207251	-0.545464	0.050379	-0.084068	-0.704353	0.081596	-0.128594	-0.646159	0.096451	-0.154753	-0.538749	0.045810	-0.058400	-0.503910	0.054620	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.100826	-0.003935	0.365501	0.097309	-0.008474	0.365467	
40	0.119065	-0.704923	0.083078	0.167162	-0.651336	0.107573	0.207454	-0.545533	0.050472	-0.084022	-0.704405	0.081535	-0.128545	-0.646193	0.096313	-0.154694	-0.538808	0.045688	-0.058423	-0.503932	0.054530	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099605	-0.004240	0.365501	0.098530	-0.010000	0.365772	
41	0.118990	-0.704883	0.083016	0.167350	-0.651391	0.107739	0.207506	-0.545547	0.050583	-0.084001	-0.704383	0.081562	-0.128596	-0.646124	0.096246	-0.154691	-0.538761	0.045765	-0.058499	-0.503894	0.054286	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098385	-0.006376	0.366722	0.095783	-0.010000	0.364856	
42	0.119106	-0.704641	0.083028	0.167303	-0.651380	0.107894	0.207471	-0.545434	0.050595	-0.084023	-0.704384	0.081657	-0.128710	-0.646020	0.096339	-0.154730	-0.538685	0.046001	-0.058692	-0.503917	0.054152	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.007902	0.366417	0.094868	-0.008779	0.364246	
43	0.119181	-0.704579	0.083182	0.167394	-0.651366	0.108115	0.207462	-0.545283	0.050726	-0.084031	-0.704363	0.081869	-0.128783	-0.645956	0.096500	-0.154773	-0.538704	0.046277	-0.058794	-0.503892	0.054245	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099300	-0.005461	0.366417	0.098835	-0.007253	0.365467	
44	0.119148	-0.704552	0.083316	0.167466	-0.651312	0.108226	0.207463	-0.545225	0.050875	-0.084057	-0.704296	0.081984	-0.128820	-0.645949	0.096639	-0.154802	-0.538688	0.046439	-0.058723	-0.503965	0.054339	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.005156	0.367638	0.096699	-0.009084	0.366382	
45	0.119025	-0.704696	0.083292	0.167486	-0.651319	0.108264	0.207505	-0.545312	0.050986	-0.084064	-0.704339	0.081915	-0.128837	-0.646033	0.096681	-0.154775	-0.538654	0.046336	-0.058605	-0.503873	0.054470	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098690	-0.006682	0.368248	0.093647	-0.008474	0.365467	
46	0.118967	-0.704829	0.083154	0.167303	-0.651402	0.107998	0.207585	-0.545380	0.051040	-0.084069	-0.704390	0.081725	-0.128813	-0.646197	0.096562	-0.154768	-0.538759	0.046088	-0.058500	-0.503904	0.054709	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098995	-0.007902	0.370079	0.097919	-0.007253	0.366382	
47	0.119000	-0.704917	0.083062	0.167292	-0.651508	0.107802	0.207339	-0.545555	0.050536	-0.084063	-0.704450	0.081521	-0.128754	-0.646324	0.096344	-0.154717	-0.538836	0.045856	-0.058444	-0.503919	0.054806	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098690	-0.006987	0.370079	0.098530	-0.008169	0.367298	
48	0.118991	-0.704928	0.082932	0.167246	-0.651566	0.107656	0.207494	-0.545600	0.050589	-0.084052	-0.704489	0.081364	-0.128783	-0.646337	0.096167	-0.154753	-0.538947	0.045764	-0.058454	-0.503998	0.054650	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099300	-0.003325	0.370079	0.095173	-0.010000	0.366687	
49	0.119007	-0.704884	0.082877	0.167364	-0.651588	0.107681	0.207330	-0.545657	0.050391	-0.084032	-0.704487	0.081427	-0.128805	-0.646265	0.096073	-0.154708	-0.538910	0.045825	-0.058617	-0.504003	0.054381	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.100216	-0.003935	0.369469	0.096088	-0.009389	0.367298	
50	0.119090	-0.704704	0.083001	0.167290	-0.651577	0.107836	0.207413	-0.545444	0.050534	-0.084036	-0.704501	0.081551	-0.128872	-0.646083	0.096079	-0.154689	-0.538740	0.046059	-0.058750	-0.503914	0.054257	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098385	-0.010954	0.370995	0.098224	-0.009084	0.366687	
51	0.119148	-0.704638	0.083153	0.167278	-0.651537	0.108032	0.207518	-0.545287	0.050796	-0.084064	-0.704441	0.081767	-0.128952	-0.646018	0.096242	-0.154653	-0.538566	0.046277	-0.058782	-0.503922	0.054312	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.096554	-0.009733	0.370995	0.096699	-0.008474	0.366077	
52	0.119014	-0.704680	0.083191	0.167260	-0.651511	0.108106	0.207318	-0.545361	0.050824	-0.084043	-0.704426	0.081838	-0.129032	-0.646036	0.096431	-0.154713	-0.538538	0.046379	-0.058763	-0.503935	0.054453	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.097469	-0.005461	0.370384	0.096088	-0.009389	0.364856	
53	0.118950	-0.704829	0.083177	0.167346	-0.651560	0.108053	0.207454	-0.545383	0.051015	-0.084087	-0.704464	0.081782	-0.129048	-0.646222	0.096526	-0.154781	-0.538668	0.046351	-0.058620	-0.504055	0.054764	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.100216	-0.007597	0.369774	0.096088	-0.011526	0.364551	
54	0.118984	-0.704934	0.083089	0.167369	-0.651698	0.107834	0.207513	-0.545468	0.050937	-0.084057	-0.704539	0.081542	-0.129046	-0.646500	0.096422	-0.154800	-0.538892	0.046208	-0.058469	-0.504078	0.055003	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.096859	-0.008513	0.368553	0.097919	-0.008169	0.364246	
55	0.118955	-0.705035	0.082913	0.167372	-0.651848	0.107657	0.207482	-0.545597	0.050722	-0.084092	-0.704595	0.081324	-0.129084	-0.646641	0.096257	-0.154846	-0.539056	0.045987	-0.058480	-0.504135	0.055025	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.094417	-0.008818	0.367943	0.096699	-0.007558	0.364856	
56	0.118949	-0.705073	0.082763	0.167099	-0.651960	0.107448	0.207496	-0.545729	0.050649	-0.084065	-0.704617	0.081196	-0.129055	-0.646594	0.096034	-0.154847	-0.539125	0.045870	-0.058562	-0.504140	0.054839	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.099605	-0.009123	0.368553	0.094868	-0.012136	0.364856	
57	0.119072	-0.704864	0.082699	0.167229	-0.651951	0.107533	0.207498	-0.545643	0.050567	-0.084047	-0.704633	0.081245	-0.129097	-0.646463	0.095854	-0.154757	-0.539036	0.045886	-0.058695	-0.504088	0.054583	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.097469	-0.006071	0.365196	0.096088	-0.012136	0.365467	
58	0.119072	-0.704776	0.082870	0.167344	-0.651841	0.107694	0.207500	-0.545460	0.050639	-0.084052	-0.704612	0.081435	-0.129117	-0.646315	0.095825	-0.154693	-0.538751	0.046037	-0.058792	-0.504013	0.054437	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.095028	-0.006682	0.365807	0.095783	-0.009084	0.366077	
59	0.119019	-0.704809	0.083015	0.167359	-0.651771	0.107862	0.207383	-0.545395	0.050738	-0.084040	-0.704577	0.081627	-0.129163	-0.646146	0.096026	-0.154664	-0.538561	0.046257	-0.058763	-0.503974	0.054533	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.096859	-0.009428	0.366112	0.095783	-0.007863	0.366687	
60	0.118958	-0.704846	0.083150	0.167338	-0.651774	0.107958	0.207470	-0.545341	0.051071	-0.084038	-0.704554	0.081709	-0.129210	-0.646155	0.096263	-0.154661	-0.538494	0.046357	-0.058679	-0.504049	0.054878	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.096248	-0.006071	0.364586	0.096088	-0.011220	0.367603	
61	0.118945	-0.704920	0.083128	0.167417	-0.651831	0.107911	0.207579	-0.545363	0.051121	-0.084071	-0.704621	0.081608	-0.129261	-0.646344	0.096378	-0.154739	-0.538696	0.046339	-0.058556	-0.504054	0.055181	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.095638	-0.002104	0.364586	0.093952	-0.014272	0.369129	
62	0.118937	-0.705038	0.082978	0.167546	-0.652013	0.107762	0.207537	-0.545530	0.050964	-0.084043	-0.704691	0.081327	-0.129300	-0.646622	0.096274	-0.154868	-0.539078	0.046226	-0.058591	-0.504121	0.055300	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.098385	-0.006376	0.363976	0.094562	-0.012136	0.368518	
63	0.118909	-0.705177	0.082732	0.167572	-0.652196	0.107588	0.207526	-0.545745	0.050834	-0.084041	-0.704792	0.081112	-0.129302	-0.646678	0.096080	-0.154966	-0.539372	0.046121	-0.058636	-0.504173	0.055321	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.094417	-0.009733	0.362144	0.096699	-0.010305	0.370044	
64	0.118948	-0.705172	0.082584	0.167689	-0.652279	0.107539	0.207569	-0.545759	0.050697	-0.084061	-0.704866	0.081048	-0.129408	-0.646725	0.095900	-0.154901	-0.539427	0.046039	-0.058742	-0.504198	0.055130	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.093502	-0.008513	0.361839	0.095478	-0.014272	0.370044	
65	0.118976	-0.705115	0.082569	0.167701	-0.652263	0.107529	0.207354	-0.545895	0.050465	-0.084036	-0.704916	0.081044	-0.129486	-0.646560	0.095716	-0.154754	-0.539181	0.045997	-0.058784	-0.504191	0.055112	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.095943	-0.011870	0.360313	0.093037	-0.016714	0.370349	
66	0.118941	-0.705092	0.082675	0.167588	-0.652176	0.107558	0.207523	-0.545663	0.050717	-0.084006	-0.704960	0.081131	-0.129502	-0.646417	0.095699	-0.154648	-0.538950	0.046181	-0.058754	-0.504218	0.055218	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.093502	-0.010344	0.359703	0.094562	-0.017324	0.371875	
67	0.118883	-0.705206	0.082879	0.167622	-0.652089	0.107654	0.207597	-0.545513	0.050968	-0.084040	-0.704980	0.081189	-0.129553	-0.646385	0.095853	-0.154560	-0.538666	0.046323	-0.058635	-0.504212	0.055498	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.091976	-0.007902	0.358177	0.096699	-0.018239	0.374622	
68	0.118862	-0.705308	0.082950	0.167691	-0.652108	0.107668	0.207568	-0.545492	0.051112	-0.084051	-0.704977	0.081166	-0.129685	-0.646558	0.096007	-0.154520	-0.538658	0.046393	-0.058627	-0.504269	0.055752	0.000000	0.633000	0.000000	0.000000	0.653000	0.613000	0.000000	0.000000	-0.095333	-0.012175	0.357567	0.094868	-0.020681	0.377979	
